variant,fold,row_index,match_id,Date,y_true,idx_early_lane,idx_objective_control,idx_fight_control,idx_resource_control
M1plusM2plusRWTS_indices_logistic,4,253,2024-07-26__OMG__TT__G2,2024-07-26,1,0.34434404430733945,1.1349897065551446,0.6261619010717158,0.9095781812092376
M1plusM2plusRWTS_indices_logistic,4,254,2024-07-27__EDG__UP__G1,2024-07-27,1,0.013578388498063143,0.1354930461785419,-0.7650755188874386,-0.820374244276875
M1plusM2plusRWTS_indices_logistic,4,255,2024-07-27__EDG__UP__G2,2024-07-27,0,0.3025281193892544,1.9821857338908122,0.6355853709549933,0.7491348511677616
M1plusM2plusRWTS_indices_logistic,4,256,2024-07-27__FPX__TES__G1,2024-07-27,0,-0.46551632895144784,0.08407264392421297,0.6951291552699509,-1.10211406102887
M1plusM2plusRWTS_indices_logistic,4,257,2024-07-27__FPX__TES__G2,2024-07-27,1,0.04788694709488483,0.2901598347893317,0.2933737403048538,1.59898299555169
M1plusM2plusRWTS_indices_logistic,4,258,2024-07-27__LGD__LNG__G1,2024-07-27,1,-0.37611427781423157,1.2926136488418052,0.6959378475613032,0.6962297952292625
M1plusM2plusRWTS_indices_logistic,4,259,2024-07-27__LGD__LNG__G2,2024-07-27,1,0.7600246414915486,-0.12563587784912875,-0.7039902256300912,-0.3690238823885352
M1plusM2plusRWTS_indices_logistic,4,260,2024-07-27__LGD__LNG__G3,2024-07-27,0,-0.4286972153927443,0.9729730445706143,1.008366926313178,0.9986616617452364
M1plusM2plusRWTS_indices_logistic,4,261,2024-07-28__AL__LNG__G1,2024-07-28,1,0.01377527885558183,0.9236268046128022,0.0678294734121031,-0.16486639108984566
M1plusM2plusRWTS_indices_logistic,4,262,2024-07-28__AL__LNG__G2,2024-07-28,1,-0.49298271435133145,-0.007634268749126219,-0.06631309915519212,0.19937296187009262
M1plusM2plusRWTS_indices_logistic,4,263,2024-07-28__AL__LNG__G3,2024-07-28,0,-0.3105084591247711,1.1247051990150108,0.7107511177133835,1.1813386069845406
